31	-2424
231	375
631	-152
831	-1014
1031	-18874
1231	-366
1431	-29604
1831	-5884
2031	-3335
2231	-1987
2431	-5429
2631	302
2831	-1512
3031	151
3231	-11219
3431	-94
3631	-5668
3831	-1116
4031	192
4231	-12894
4431	-6304
4631	-68
4831	12
5031	-833
5231	-15457
6831	991
8431	255
7831	523
7431	333
28031	374
25631	497
26631	614
8631	377
19831	740
12431	167
21631	288
21431	583
24231	489
27631	370
6231	397
7631	832
21831	485
25831	349
10231	588
12031	533
27231	783
24831	355
9031	351
12631	681
15231	205
19231	565
23031	338
18031	592
14631	277
20231	428
25231	161
431	1049
28431	212
29231	265
15831	849
13431	333
18231	125
29831	478
18431	567
21231	602
26031	405
26231	404
17831	474
20631	525
22831	667
24031	751
22431	300
20431	296
9631	568
20831	488
16631	682
13031	713
16231	502
13231	527
5631	491
10831	302
9231	806
6031	592
11031	519
27031	268
20031	782
9831	580
8231	418
17431	681
6631	765
28631	614
11431	752
23431	980
22631	554
10031	276
23631	769
26831	687
12231	171
14031	939
5831	442
17631	539
29431	1004
1631	524
27431	356
13831	533
22231	898
12831	816
11831	313
14231	967
10431	497
29031	533
7231	345
10631	492
16431	600
26431	343
19431	391
14431	71
13631	177
8031	301
22031	179
8831	567
15631	493
15431	405
9431	203
7031	359
28831	486
6431	414
16031	485
19031	566
5431	500
18831	139
17231	53
23231	256
14831	491
27831	574
15031	382
24631	696
29631	463
23831	463
11631	122
18631	484
21031	75
24431	392
25031	227
25431	532
28231	294
17031	261
11231	202
19631	204
16831	49
32	-3801
232	-1076
432	356
632	-266
832	120
1232	-4354
1432	-8537
1632	-551
1832	-9194
2032	-4655
2232	15
2432	-1271
2632	-2240
2832	170
3032	876
3232	1581
3432	-973
3632	-251
3832	-660
4032	-2013
4232	-1469
4432	-436
4632	423
4832	-2018
5032	-835
5232	-2438
21032	292
8432	383
23032	564
17032	940
15832	355
28232	380
11432	851
29632	337
21432	725
8632	455
19432	498
15032	796
19832	148
11232	433
14232	460
6032	834
7632	770
9232	509
22032	361
9632	421
12032	225
24232	372
12632	392
18432	493
25832	691
29432	1507
11632	600
22432	387
24832	189
27432	881
18032	481
26432	479
17232	591
27032	835
20432	317
10432	196
20032	327
27632	627
9032	347
14832	692
13032	532
26832	973
1032	834
10632	519
14032	364
26032	187
20832	538
22232	566
15632	569
26632	493
16832	335
5832	407
29032	709
12432	402
27232	611
6832	577
7032	432
13832	752
19032	238
11832	209
10832	641
13232	393
25432	865
28432	636
21632	670
6232	336
6632	816
15432	423
24632	220
9432	279
17632	430
8232	519
27832	814
15232	415
26232	308
8832	725
29232	741
10232	593
17432	316
18832	358
24032	755
5632	287
25632	541
20632	801
7232	314
16232	250
13632	891
24432	172
16632	479
19632	253
9832	336
18632	359
21232	478
20232	569
21832	325
18232	272
25232	415
11032	737
14432	409
13432	289
22832	422
12232	656
6432	187
22632	187
16432	406
16032	493
23232	268
23632	469
29832	784
28632	414
23432	186
23832	317
12832	949
28032	170
17832	227
19232	64
25032	160
10032	522
8032	458
5432	375
7832	184
7432	354
28832	178
14632	161
33	-808
233	-9091
433	-1509
633	403
833	78
1033	854
1233	-32128
1433	-3945
1633	-4551
1833	186
2033	-523
2233	-1911
2433	-194
2633	-279
2833	-1950
3033	-5660
3233	-4717
3433	-347
3633	-216
3833	68
4033	-7631
4233	-3203
4433	-2499
4633	-141
4833	-293
5033	124
5633	832
21833	536
24833	556
10433	207
12633	825
8433	640
17033	890
13433	347
8033	154
8633	143
23233	687
14033	607
25233	304
29633	363
19833	646
7233	342
7633	504
9233	153
11433	1425
21233	472
14433	541
14633	204
16833	539
19033	500
25433	803
21633	292
15833	458
26033	1629
10033	427
21433	511
24633	677
