31	2642
231	1487
631	-7284
831	1625
1031	2289
1231	-131
1431	36327
1831	-1188
2031	-2269
2231	-2697
2431	-1393
2631	-1360
2831	1119
3031	-1973
3231	-4298
3431	-3539
3631	-2441
3831	5042
4031	6360
4231	-4655
4431	3068
4631	-3518
4831	3518
5031	-1306
5231	-16327
5431	-3238
5631	-4293
5831	-1564
6031	-503
6231	147
6431	-80
6631	-7182
6831	1015
7031	2964
7231	1746
7431	-188
7631	4242
7831	-2161
8031	10591
8231	8822
8431	-914
8631	-939
8831	-776
9031	-1969
9231	6537
9431	362
9631	-757
9831	32918
10031	1783
10431	-447
10631	-2651
11031	3868
11231	990
11431	313
11631	-2143
11831	307
12231	-175
12431	-6131
12631	-507
12831	-2642
13031	-81
13231	-2155
13431	-330
13631	1080
13831	-646
14031	-1310
14231	-4006
14431	-2120
14631	2451
14831	-355
15031	-2213
15231	213
15431	13941
15631	-4237
15831	-616
16031	-3249
16231	-2346
16431	4433
16631	-3689
16831	-1516
17031	1833
17231	2447
17431	6004
17631	355
17831	6800
18031	2258
18231	-1602
18431	1262
18631	-200
18831	-1450
19031	-1480
19231	2510
19431	-13611
19631	-1569
19831	-3860
20031	-1528
20231	-1952
20431	329
20631	-2018
20831	-4944
21031	900
21231	259
21431	-2416
21631	-133
21831	-379
22031	-5390
22231	-157
22431	-489
22631	598
22831	-899
23031	-137
23231	-346
23431	621
23831	-602
24031	296
24231	-4707
24431	2237
24631	-1674
24831	-751
25031	1055
25231	16887
25431	-2053
25631	-4530
25831	1366
26031	-12044
26231	-1017
26431	-1686
26631	806
26831	628
27031	-531
27231	4035
27431	-1907
27631	421
27831	-249
28031	-743
28231	1496
28431	-3873
28631	-4722
28831	-777
29031	527
29231	236
29431	1285
29631	-1271
29831	-207
30031	-8624
30431	-3543
30631	-965
31031	-1066
31231	1908
31431	-801
31631	-1290
31831	-420
32031	-913
32431	-2562
32631	-8726
32831	15590
33031	-9927
33231	1618
33431	-1
33631	4981
33831	-1402
34031	-850
34231	-2938
34431	-1850
34631	-2301
34831	-1336
35031	-481
35231	12388
35431	-69
35631	-400
35831	-1313
36031	4880
36231	-951
36431	265
36631	1499
36831	-1108
37031	-99
37231	-10422
37431	-5462
37631	-2745
37831	3983
38031	-388
38231	-1426
38431	671
38631	-173
38831	-2460
39031	1434
39231	-27
39431	-2314
39631	1503
39831	1791
40031	-352
40231	-3478
40431	108
40631	-188
40831	3602
41031	57
41231	-1356
41431	10054
41631	2951
41831	-1165
42231	740
42431	2891
42631	-4912
42831	1951
43231	-840
43431	-1555
43631	-1285
44031	-1296
44231	931
44431	1619
44631	-4142
44831	-775
45031	-1611
45231	1598
45431	-568
45631	-1452
45831	-482
46031	6055
46231	-293
46431	-724
46631	-1829
46831	335
47031	-2150
47231	-124
47431	755
47631	-1941
47831	1751
48031	-2316
48231	1657
48431	-1521
48631	90
48831	-3119
49031	184
49231	-1456
49431	1288
49631	-1605
49831	4505
50031	861
50231	3248
50431	14978
50631	2163
50831	1884
51031	-1889
51231	-1389
51431	4220
51631	7940
51831	2156
52031	-1972
52231	51846
52431	-172
52631	-641
52831	742
53031	596
53231	14825
53431	-1259
53631	-973
53831	-1779
54031	2001
54231	4039
54431	-1544
54631	1747
54831	-20202
55031	1579
55231	194
55431	-2252
55631	1750
55831	940
56031	-6545
56231	-829
56431	-1063
56631	2674
56831	-1620
57031	402
57431	-8308
57631	-1782
57831	3683
58031	1572
58231	4109
58431	2339
58631	-2416
58831	493
59031	3576
59231	-1066
59431	-1613
59631	-3603
59831	390
60031	122
60231	-1231
60431	15703
60631	-2834
60831	-3464
61031	1469
61231	64
61431	2062
61631	-1271
61831	-5580
62031	2182
62231	-460
62631	1560
62831	2856
63031	-1540
63231	-1505
63431	6
63631	532
63831	-980
64031	-317
64231	3512
64431	-811
64631	1846
64831	753
65031	-225
65231	117
65431	-516
65631	-1195
65831	332
66031	-1010
66231	-1225
66431	-249
66631	-1288
66831	-1021
67031	-1338
67231	8194
67431	-3724
67631	907
67831	752
68031	-60
68231	5285
68431	-2159
68631	2436
68831	-1207
69031	-1661
69231	-294
69431	-2515
69631	-2312
69831	-448
70031	-91
70231	565
70431	-793
70631	-625
70831	-1079
71031	1097
71231	-200
71431	22
71631	1907
71831	-1078
72031	-10720
72231	1665
72431	5292
72631	1752
72831	6197
73031	-1384
73231	-866
73431	-467
73631	-1418
73831	707
74031	-2298
74231	1073
74431	129
74631	-49
74831	971
75031	-1813
75231	3265
75431	-1042
75631	1045
75831	3500
76031	1322
76231	-3243
76431	4980
76631	992
76831	334
77031	2649
77231	-799
77631	714
77831	343
78031	1122
78231	-5170
78431	996
78631	-762
78831	-3759
79031	-1176
79231	7090
79431	-154
79631	-239
79831	-966
80031	-3930
80231	-233
80431	2694
80631	8612
80831	-3254
81231	1458
81431	3757
81631	-1379
81831	1137
82031	-1103
82231	-1982
82431	-1372
82631	-812
82831	1923
83031	-318
83231	2015
83431	1207
83631	-1224
83831	1180
84231	5289
84431	-535
84631	-608
84831	65
85031	514
85231	256
85431	-3387
85631	-1429
85831	452
86031	-4745
86231	-3029
86431	-1197
86631	-923
86831	-1496
87231	-1106
87431	-1047
87631	-301
87831	366
88031	-308
88231	-1944
88431	-617
88631	-558
88831	-677
89031	1081
89231	-1225
89431	-1825
89631	-2342
89831	1684
90031	-1267
90231	4775
90431	3299
90631	-2599
